report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/29/11,Event - Visit Factory,Blue Jet Healthcare
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/29/19,Event - Visit Factory,Bluetec Naturals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/29/38,Event - Visit Factory,Botanic Healthcare
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/29/46,Event - Visit Factory,Botanic Innovations
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/30/13,Event - Visit Factory,Botanoceuticals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/39/23,Event - Visit Factory,Cactus Botanics
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/39/41,Event - Visit Factory,Carolina Ingredients
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/39/59,Event - Visit Factory,Caudill Sprouting
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/40/07,Event - Visit Factory,CELLg8
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/40/15,Event - Visit Factory,Certified Nutraceuticals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/40/25,Event - Visit Factory,Changmao Biochemical Engineering
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/40/36,Event - Visit Factory,Changsha Comext Biotech
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/40/44,Event - Visit Factory,Changsha Heking Bio-tech
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/41/18,Event - Visit Factory,Changsha Herbway
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/43/47,Event - Visit Factory,Changsha Huir Biological-tech
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/43/54,Event - Visit Factory,Changsha Sunnycare
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/44/02,Event - Visit Factory,Changzhou Guanghui Food Ingredients
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/44/12,Event - Visit Factory,Changzhou Sunlight Pharmaceutical
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/44/21,Event - Visit Factory,Chemische Fabrik Budenheim
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/44/29,Event - Visit Factory,Chemrez Technologies
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/44/38,Event - Visit Factory,Chen-chee Grains and Consumable Oils
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/44/45,Event - Visit Factory,Chengde Jingtian Food Technology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/45/36,Event - Visit Factory,Chengdu Baishixing Science and Technology Industry
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/52/14,Event - Visit Factory,Chengdu iMOS Biotechnology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/52/21,Event - Visit Factory,Chengdu Okay Pharmaceutical
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/52/29,Event - Visit Factory,Chengdu SanHerb Bioscience
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/53/11,Event - Visit Factory,Chenguang Biotech Group
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/05/23,Event - Visit Factory,Chifeng Pharmaceutical
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/05/53,Event - Visit Factory,Chongqing Danqing Biological Technology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/06/02,Event - Visit Factory,Chongqing Joywin Natural Products
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/06/31,Event - Visit Factory,CJ America
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/06/45,Event - Visit Factory,COFCO Biochemical (Thailand)
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/06/52,Event - Visit Factory,Coffe-eco
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/07/00,Event - Visit Factory,ComHony Biotech
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/07/09,Event - Visit Factory,Connoils
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/07/18,Event - Visit Factory,Contek Life Science
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/07/38,Event - Visit Factory,CS Health
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/07/55,Event - Visit Factory,Custom Flavors
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/14/50,Event - Visit Factory,Daesang
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/15/40,Event - Visit Factory,DaFang Essence Valley
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/15/50,Event - Visit Factory,Dafeng Hegno Pharmaceuticals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/16/21,Event - Visit Factory,Daffodil Pharmachem
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/17/03,Event - Visit Factory,Danashmand Organic
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/17/29,Event - Visit Factory,Dangshan Haisheng Pectin Co
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/17/47,Event - Visit Factory,Delta Protein International
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/17/58,Event - Visit Factory,Dinh Phu My Coconut
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/18/08,Event - Visit Factory,Diversified Research Inc.
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/19/03,Event - Visit Factory,Dongguan City Geen Food Technology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/19/14,Event - Visit Factory,Dongying First Biochem Industrial
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/19/55,Event - Visit Factory,DSM Nutritional Products
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/20/04,Event - Visit Factory,DuPont Nutrition US
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/20/13,Event - Visit Factory,Dyne Bio
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/20/23,Event - Visit Factory,Effepharm
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/21/45,Event - Visit Factory,Evyap Sabun Malaysia
